game_id, p1            , p2              , p3              , p4
   2885, ISMCTS-PUCT   , Heuristic       , ISMCTS-History  , ISMCTS-Basic
   2884, ISMCTS-PUCT   , Heuristic       , ISMCTS-History  , ISMCTS-Basic
   2886, ISMCTS-History, Heuristic       , ISMCTS-PUCT     , ISMCTS-Basic
   2887, ISMCTS-PUCT   , Heuristic       , ISMCTS-History  , ISMCTS-Basic
   2889, ISMCTS-PUCT   , Heuristic       , ISMCTS-History  , ISMCTS-Basic
   2890, ISMCTS-PUCT   , Heuristic       , ISMCTS-History  , ISMCTS-Basic
   2888, ISMCTS-History, Heuristic       , ISMCTS-PUCT     , ISMCTS-Basic
   2892, ISMCTS-History, Heuristic       , ISMCTS-PUCT     , ISMCTS-Basic
   2893, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Basic
   2891, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Basic
   2896, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Basic
   2894, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Basic
   2895, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Basic
   2897, ISMCTS-PUCT   , Heuristic       , ISMCTS-History  , ISMCTS-Basic
   2898, ISMCTS-PUCT   , Heuristic       , ISMCTS-History  , ISMCTS-Basic
   2901, ISMCTS-History, Heuristic       , ISMCTS-PUCT     , ISMCTS-Basic
   2899, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Basic
   2900, ISMCTS-History, Heuristic       , ISMCTS-PUCT     , ISMCTS-Basic
   2902, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Basic
   2905, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Basic
   2903, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Basic
   2904, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Basic
   2906, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Basic
   2907, ISMCTS-PUCT   , Heuristic       , ISMCTS-History  , ISMCTS-Basic
   2909, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Basic
   2908, ISMCTS-History, Heuristic       , ISMCTS-PUCT     , ISMCTS-Basic
   2910, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Basic
   2911, ISMCTS-History, Heuristic       , ISMCTS-PUCT     , ISMCTS-Basic
   2912, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Basic
   2913, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Basic
   2914, Heuristic     , ISMCTS-PUCT     , ISMCTS-History  , ISMCTS-Basic
   2915, ISMCTS-PUCT   , Heuristic       , ISMCTS-History  , ISMCTS-Basic
   2916, ISMCTS-History, Heuristic       , ISMCTS-PUCT     , ISMCTS-Basic
   2917, ISMCTS-History, Heuristic       , ISMCTS-PUCT     , ISMCTS-Basic
   2919, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Basic
   2921, ISMCTS-History, Heuristic       , ISMCTS-Basic    , ISMCTS-PUCT
   2920, ISMCTS-PUCT   , Heuristic       , ISMCTS-History  , ISMCTS-Basic
   2922, ISMCTS-PUCT   , Heuristic       , ISMCTS-History  , ISMCTS-Basic
   2923, ISMCTS-PUCT   , Heuristic       , ISMCTS-History  , ISMCTS-Basic
   2918, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Basic
   2924, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Basic
   2926, ISMCTS-History, Heuristic       , ISMCTS-PUCT     , ISMCTS-Basic
   2925, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Basic
   2929, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Basic
   2930, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Basic
   2927, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Basic
   2928, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Basic
   2931, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Basic
   2933, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Basic
   2932, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Basic
   2937, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Basic
   2934, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Basic
   2935, Heuristic     , ISMCTS-History  , ISMCTS-PUCT     , ISMCTS-Basic
   2936, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Basic
   2938, Heuristic     , ISMCTS-History  , ISMCTS-PUCT     , ISMCTS-Basic
   2939, ISMCTS-History, Heuristic       , ISMCTS-PUCT     , ISMCTS-Basic
   2940, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Basic
   2942, ISMCTS-History, Heuristic       , ISMCTS-PUCT     , ISMCTS-Basic
   2941, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Basic
   2943, ISMCTS-PUCT   , Heuristic       , ISMCTS-History  , ISMCTS-Basic
   2944, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Basic
   2945, ISMCTS-History, ISMCTS-PUCT     , ISMCTS-Basic    , Heuristic
   2946, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Basic
   2948, ISMCTS-PUCT   , Heuristic       , ISMCTS-History  , ISMCTS-Basic
   2950, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Basic
   2949, ISMCTS-History, Heuristic       , ISMCTS-PUCT     , ISMCTS-Basic
   2947, ISMCTS-History, Heuristic       , ISMCTS-PUCT     , ISMCTS-Basic
   2951, Heuristic     , ISMCTS-PUCT     , ISMCTS-History  , ISMCTS-Basic
   2952, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Basic
   2954, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Basic
   2956, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Basic
   2953, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Basic
   2958, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Basic
   2955, ISMCTS-History, Heuristic       , ISMCTS-PUCT     , ISMCTS-Basic
   2959, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Basic
   2957, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Basic
   2960, Heuristic     , ISMCTS-History  , ISMCTS-PUCT     , ISMCTS-Basic
   2963, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Basic
   2962, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Basic
   2964, ISMCTS-PUCT   , Heuristic       , ISMCTS-History  , ISMCTS-Basic
   2965, ISMCTS-PUCT   , Heuristic       , ISMCTS-History  , ISMCTS-Basic
   2961, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Basic
   2966, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Basic
   2967, ISMCTS-History, Heuristic       , ISMCTS-PUCT     , ISMCTS-Basic
   2968, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Basic
   2970, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Basic
   2969, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Basic
   2972, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Basic
   2973, ISMCTS-History, Heuristic       , ISMCTS-PUCT     , ISMCTS-Basic
   2971, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Basic
   2974, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Basic
   2975, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Basic
   2978, ISMCTS-History, Heuristic       , ISMCTS-PUCT     , ISMCTS-Basic
   2977, Heuristic     , ISMCTS-PUCT     , ISMCTS-History  , ISMCTS-Basic
   2979, ISMCTS-PUCT   , Heuristic       , ISMCTS-History  , ISMCTS-Basic
   2976, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Basic
   2980, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Basic
   2981, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Basic
   2983, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Basic
   2982, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Basic
   2985, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Basic
   2984, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Basic
   2987, ISMCTS-PUCT   , Heuristic       , ISMCTS-History  , ISMCTS-Basic
   2988, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Basic
   2986, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Basic
   2991, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Basic
   2989, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Basic
   2994, ISMCTS-PUCT   , Heuristic       , ISMCTS-History  , ISMCTS-Basic
   2990, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Basic
   2993, ISMCTS-History, Heuristic       , ISMCTS-PUCT     , ISMCTS-Basic
   2995, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Basic
   2992, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Basic
   2996, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Basic
   2997, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Basic
   3001, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   2998, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Basic
   2999, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Basic
   3002, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3000, ISMCTS-PUCT   , Heuristic       , ISMCTS-History  , ISMCTS-Heuristic
   3003, ISMCTS-History, Heuristic       , ISMCTS-PUCT     , ISMCTS-Heuristic
   3004, ISMCTS-PUCT   , Heuristic       , ISMCTS-History  , ISMCTS-Heuristic
   3008, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3007, ISMCTS-PUCT   , Heuristic       , ISMCTS-History  , ISMCTS-Heuristic
   3009, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3006, ISMCTS-PUCT   , Heuristic       , ISMCTS-History  , ISMCTS-Heuristic
   3005, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3010, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3011, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3013, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3012, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3015, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3014, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3018, ISMCTS-PUCT   , Heuristic       , ISMCTS-History  , ISMCTS-Heuristic
   3019, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3016, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3017, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3021, Heuristic     , ISMCTS-PUCT     , ISMCTS-History  , ISMCTS-Heuristic
   3020, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3023, ISMCTS-PUCT   , Heuristic       , ISMCTS-History  , ISMCTS-Heuristic
   3024, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3026, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3022, ISMCTS-PUCT   , Heuristic       , ISMCTS-History  , ISMCTS-Heuristic
   3027, ISMCTS-History, Heuristic       , ISMCTS-PUCT     , ISMCTS-Heuristic
   3025, Heuristic     , ISMCTS-History  , ISMCTS-PUCT     , ISMCTS-Heuristic
   3028, ISMCTS-PUCT   , Heuristic       , ISMCTS-History  , ISMCTS-Heuristic
   3029, ISMCTS-History, Heuristic       , ISMCTS-PUCT     , ISMCTS-Heuristic
   3030, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3031, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3032, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3034, ISMCTS-History, Heuristic       , ISMCTS-PUCT     , ISMCTS-Heuristic
   3036, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3033, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3037, ISMCTS-History, Heuristic       , ISMCTS-PUCT     , ISMCTS-Heuristic
   3035, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3039, ISMCTS-PUCT   , Heuristic       , ISMCTS-History  , ISMCTS-Heuristic
   3040, ISMCTS-PUCT   , Heuristic       , ISMCTS-History  , ISMCTS-Heuristic
   3038, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3041, ISMCTS-PUCT   , Heuristic       , ISMCTS-History  , ISMCTS-Heuristic
   3042, ISMCTS-PUCT   , Heuristic       , ISMCTS-History  , ISMCTS-Heuristic
   3046, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3043, ISMCTS-PUCT   , Heuristic       , ISMCTS-History  , ISMCTS-Heuristic
   3045, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3048, ISMCTS-History, Heuristic       , ISMCTS-PUCT     , ISMCTS-Heuristic
   3044, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3047, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3049, Heuristic     , ISMCTS-History  , ISMCTS-PUCT     , ISMCTS-Heuristic
   3051, ISMCTS-PUCT   , Heuristic       , ISMCTS-History  , ISMCTS-Heuristic
   3050, ISMCTS-PUCT   , Heuristic       , ISMCTS-History  , ISMCTS-Heuristic
   3052, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3055, ISMCTS-History, Heuristic       , ISMCTS-PUCT     , ISMCTS-Heuristic
   3053, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3057, ISMCTS-PUCT   , Heuristic       , ISMCTS-History  , ISMCTS-Heuristic
   3056, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3054, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3060, ISMCTS-History, Heuristic       , ISMCTS-PUCT     , ISMCTS-Heuristic
   3059, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3058, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3061, ISMCTS-PUCT   , Heuristic       , ISMCTS-History  , ISMCTS-Heuristic
   3062, ISMCTS-PUCT   , Heuristic       , ISMCTS-History  , ISMCTS-Heuristic
   3064, ISMCTS-History, Heuristic       , ISMCTS-PUCT     , ISMCTS-Heuristic
   3063, ISMCTS-PUCT   , Heuristic       , ISMCTS-History  , ISMCTS-Heuristic
   3065, ISMCTS-History, Heuristic       , ISMCTS-PUCT     , ISMCTS-Heuristic
   3066, ISMCTS-History, Heuristic       , ISMCTS-PUCT     , ISMCTS-Heuristic
   3067, ISMCTS-History, Heuristic       , ISMCTS-PUCT     , ISMCTS-Heuristic
   3068, ISMCTS-PUCT   , Heuristic       , ISMCTS-History  , ISMCTS-Heuristic
   3069, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3074, ISMCTS-History, Heuristic       , ISMCTS-PUCT     , ISMCTS-Heuristic
   3070, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3071, ISMCTS-History, Heuristic       , ISMCTS-PUCT     , ISMCTS-Heuristic
   3073, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3076, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3075, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3072, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3079, ISMCTS-History, Heuristic       , ISMCTS-PUCT     , ISMCTS-Heuristic
   3078, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3080, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3077, ISMCTS-PUCT   , Heuristic       , ISMCTS-History  , ISMCTS-Heuristic
   3084, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3081, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3082, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3083, ISMCTS-History, Heuristic       , ISMCTS-PUCT     , ISMCTS-Heuristic
   3085, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3088, ISMCTS-History, Heuristic       , ISMCTS-PUCT     , ISMCTS-Heuristic
   3086, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3087, ISMCTS-PUCT   , Heuristic       , ISMCTS-History  , ISMCTS-Heuristic
   3089, ISMCTS-PUCT   , Heuristic       , ISMCTS-History  , ISMCTS-Heuristic
   3091, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3092, ISMCTS-History, Heuristic       , ISMCTS-PUCT     , ISMCTS-Heuristic
   3093, ISMCTS-PUCT   , Heuristic       , ISMCTS-History  , ISMCTS-Heuristic
   3094, ISMCTS-PUCT   , Heuristic       , ISMCTS-History  , ISMCTS-Heuristic
   3090, Heuristic     , ISMCTS-History  , ISMCTS-PUCT     , ISMCTS-Heuristic
   3095, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3097, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3099, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3096, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3100, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3098, ISMCTS-PUCT   , Heuristic       , ISMCTS-History  , ISMCTS-Heuristic
   3101, ISMCTS-PUCT   , Heuristic       , ISMCTS-History  , ISMCTS-Heuristic
   3104, ISMCTS-History, Heuristic       , ISMCTS-PUCT     , ISMCTS-Heuristic
   3102, ISMCTS-History, Heuristic       , ISMCTS-PUCT     , ISMCTS-Heuristic
   3103, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3105, ISMCTS-PUCT   , Heuristic       , ISMCTS-History  , ISMCTS-Heuristic
   3106, ISMCTS-PUCT   , Heuristic       , ISMCTS-History  , ISMCTS-Heuristic
   3107, ISMCTS-PUCT   , Heuristic       , ISMCTS-History  , ISMCTS-Heuristic
   3109, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3113, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3110, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3108, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3112, Heuristic     , ISMCTS-History  , ISMCTS-PUCT     , ISMCTS-Heuristic
   3111, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3114, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3116, ISMCTS-PUCT   , Heuristic       , ISMCTS-History  , ISMCTS-Heuristic
   3115, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3117, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3119, ISMCTS-History, Heuristic       , ISMCTS-PUCT     , ISMCTS-Heuristic
   3118, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3120, ISMCTS-PUCT   , Heuristic       , ISMCTS-History  , ISMCTS-Heuristic
   3121, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3123, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3122, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3124, ISMCTS-History, Heuristic       , ISMCTS-PUCT     , ISMCTS-Heuristic
   3125, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3129, ISMCTS-History, Heuristic       , ISMCTS-PUCT     , ISMCTS-Heuristic
   3126, Heuristic     , ISMCTS-History  , ISMCTS-PUCT     , ISMCTS-Heuristic
   3128, ISMCTS-PUCT   , Heuristic       , ISMCTS-History  , ISMCTS-Heuristic
   3127, ISMCTS-PUCT   , Heuristic       , ISMCTS-History  , ISMCTS-Heuristic
   3130, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3132, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3131, ISMCTS-History, Heuristic       , ISMCTS-PUCT     , ISMCTS-Heuristic
   3133, ISMCTS-History, Heuristic       , ISMCTS-PUCT     , ISMCTS-Heuristic
   3136, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3135, ISMCTS-History, Heuristic       , ISMCTS-PUCT     , ISMCTS-Heuristic
   3137, ISMCTS-History, Heuristic       , ISMCTS-PUCT     , ISMCTS-Heuristic
   3134, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3138, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3140, ISMCTS-History, Heuristic       , ISMCTS-PUCT     , ISMCTS-Heuristic
   3139, ISMCTS-History, Heuristic       , ISMCTS-PUCT     , ISMCTS-Heuristic
   3142, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3141, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3143, ISMCTS-History, Heuristic       , ISMCTS-PUCT     , ISMCTS-Heuristic
   3148, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3144, ISMCTS-History, Heuristic       , ISMCTS-PUCT     , ISMCTS-Heuristic
   3147, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3146, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3149, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3145, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3150, ISMCTS-PUCT   , Heuristic       , ISMCTS-History  , ISMCTS-Heuristic
   3151, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3152, ISMCTS-PUCT   , Heuristic       , ISMCTS-History  , ISMCTS-Heuristic
   3153, ISMCTS-PUCT   , Heuristic       , ISMCTS-History  , ISMCTS-Heuristic
   3154, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3156, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3157, ISMCTS-PUCT   , Heuristic       , ISMCTS-History  , ISMCTS-Heuristic
   3158, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3155, ISMCTS-History, Heuristic       , ISMCTS-PUCT     , ISMCTS-Heuristic
   3159, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3160, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3161, ISMCTS-PUCT   , Heuristic       , ISMCTS-History  , ISMCTS-Heuristic
   3165, ISMCTS-History, Heuristic       , ISMCTS-PUCT     , ISMCTS-Heuristic
   3166, ISMCTS-PUCT   , Heuristic       , ISMCTS-History  , ISMCTS-Heuristic
   3164, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3163, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3167, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3162, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3169, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3168, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
